,datetime,open,high,low,close,volume
91111,2022-04-14 19:30:00,39727.4,39773.4,39681.0,39754.4,1392.942
91112,2022-04-14 19:45:00,39754.4,39834.6,39708.0,39752.6,1873.017
91113,2022-04-14 20:00:00,39752.7,39775.5,39633.9,39678.6,2877.456
91114,2022-04-14 20:15:00,39678.6,39765.5,39647.9,39749.9,1378.56
91115,2022-04-14 20:30:00,39750.0,39874.8,39745.2,39817.9,2843.85
91116,2022-04-14 20:45:00,39817.8,39891.5,39768.3,39887.6,1563.771
91117,2022-04-14 21:00:00,39887.6,39920.7,39831.0,39831.8,1855.075
91118,2022-04-14 21:15:00,39831.7,39886.9,39831.7,39877.6,706.776
91119,2022-04-14 21:30:00,39877.7,39976.4,39866.0,39866.1,1954.62
91120,2022-04-14 21:45:00,39866.1,39959.7,39860.0,39942.2,1120.556
91121,2022-04-14 22:00:00,39942.2,39994.4,39906.6,39972.9,1166.728
91122,2022-04-14 22:15:00,39972.9,39973.5,39920.9,39948.0,724.2
91123,2022-04-14 22:30:00,39948.0,39958.8,39796.8,39857.4,2117.022
91124,2022-04-14 22:45:00,39857.3,39898.5,39773.4,39822.9,1610.63
91125,2022-04-14 23:00:00,39822.8,39892.5,39800.0,39884.4,1143.137
91126,2022-04-14 23:15:00,39884.3,39893.6,39827.4,39874.4,653.311
91127,2022-04-14 23:30:00,39874.4,39923.9,39831.6,39914.6,707.706
91128,2022-04-14 23:45:00,39914.5,39920.5,39857.5,39915.9,624.129
91129,2022-04-15 00:00:00,39915.9,39986.7,39871.6,39935.0,2374.822
91130,2022-04-15 00:15:00,39935.0,40250.0,39910.0,40078.3,3714.732
91131,2022-04-15 00:30:00,40078.3,40082.4,39793.1,39834.3,3772.524
91132,2022-04-15 00:45:00,39834.3,39880.4,39734.2,39835.9,2496.804
91133,2022-04-15 01:00:00,39835.9,39903.8,39804.4,39862.0,1478.521
91134,2022-04-15 01:15:00,39862.1,39926.0,39854.5,39910.5,944.255
91135,2022-04-15 01:30:00,39910.6,39957.0,39840.9,39947.2,1503.722
91136,2022-04-15 01:45:00,39947.1,39957.0,39905.0,39919.9,703.681
91137,2022-04-15 02:00:00,39920.0,39941.8,39879.9,39921.0,661.376
91138,2022-04-15 02:15:00,39921.0,40050.0,39899.0,39997.5,1748.007
91139,2022-04-15 02:30:00,39997.4,40036.0,39961.0,39998.4,926.206
91140,2022-04-15 02:45:00,39998.3,40020.0,39951.5,39991.9,699.026
91141,2022-04-15 03:00:00,39991.8,40088.0,39972.1,40059.6,1406.568
91142,2022-04-15 03:15:00,40059.0,40144.0,40015.6,40103.7,1549.107
91143,2022-04-15 03:30:00,40103.8,40159.2,40060.0,40086.5,1560.664
91144,2022-04-15 03:45:00,40086.5,40193.3,40076.7,40180.0,1676.97
91145,2022-04-15 04:00:00,40180.0,40185.2,40130.0,40177.9,1462.656
91146,2022-04-15 04:15:00,40177.9,40247.6,40126.1,40137.7,2523.223
91147,2022-04-15 04:30:00,40137.7,40137.8,40089.9,40133.5,1048.334
91148,2022-04-15 04:45:00,40133.6,40134.0,40034.2,40082.0,1182.579
91149,2022-04-15 05:00:00,40082.1,40119.9,40057.3,40078.2,790.09
91150,2022-04-15 05:15:00,40078.2,40177.1,40073.7,40147.1,1237.952
91151,2022-04-15 05:30:00,40147.0,40195.7,40100.3,40162.8,840.834
91152,2022-04-15 05:45:00,40162.9,40170.0,40090.8,40107.1,616.562
91153,2022-04-15 06:00:00,40107.1,40145.0,40063.4,40126.6,935.538
91154,2022-04-15 06:15:00,40126.6,40130.3,40057.4,40078.6,816.356
91155,2022-04-15 06:30:00,40078.6,40092.0,39932.9,39970.9,3279.345
91156,2022-04-15 06:45:00,39970.9,40053.4,39944.5,40020.3,1425.739
91157,2022-04-15 07:00:00,40020.3,40039.4,39947.6,39980.6,1732.597
91158,2022-04-15 07:15:00,39980.6,40013.7,39930.9,39955.1,1139.46
91159,2022-04-15 07:30:00,39955.1,40130.3,39955.1,40105.2,3249.782
91160,2022-04-15 07:45:00,40103.8,40465.9,40086.2,40225.6,10384.53
91161,2022-04-15 08:00:00,40225.6,40330.0,40144.0,40330.0,3102.499
91162,2022-04-15 08:15:00,40330.0,40372.7,40079.9,40090.9,3372.448
91163,2022-04-15 08:30:00,40090.9,40170.5,40068.0,40142.3,3082.792
91164,2022-04-15 08:45:00,40142.3,40183.7,40091.4,40140.9,1097.789
91165,2022-04-15 09:00:00,40141.0,40178.2,40106.7,40171.2,1057.772
